listing_id,title,price,bhk,area_sqft,age_years,parking,location,price_per_sqft,price_text,area_text,page_scraped
18412094,3 BHK Independent Builder Floor in Dwarka Mor,60.0,3.0,900.0,1.0,,,0.06666666666666667,₹60.0,900 sq.ft,87
18412123,3 BHK Independent Builder Floor in Dwarka Mor,56.0,3.0,810.0,1.0,,,0.0691358024691358,₹56.0,810 sq.ft,87
18412138,3 BHK Independent Builder Floor in Dwarka Mor,57.0,3.0,850.0,1.0,,,0.06705882352941177,₹57.0,850 sq.ft,87
18412155,3 BHK Independent Builder Floor in Dwarka Mor,55.0,3.0,750.0,1.0,,,0.07333333333333333,₹55.0,750 sq.ft,87
18340612,2 BHK Independent Builder Floor in Uttam Nagar,36.0,2.0,540.0,1.0,1.0,,0.06666666666666667,₹36.0,540 sq.ft,87
17064313,4 BHK Flat in Sector 18 Dwarka,37500000.0,4.0,2400.0,1.0,1.0,Sector 18,15625.0,₹3.75 Cr,2400 sq.ft,87
18213584,3 BHK Independent Builder Floor in Chhattarpur,71.0,3.0,936.0,1.0,1.0,,0.07585470085470085,₹71.0,936 sq.ft,87
18273685,3 BHK Flat in Sector 12 Dwarka,32500000.0,3.0,1900.0,1.0,1.0,Sector 12,17105.263157894737,₹3.25 Cr,1900 sq.ft,87
18412304,2 BHK Independent Builder Floor in Dwarka Mor,32.0,2.0,540.0,1.0,,,0.05925925925925926,₹32.0,540 sq.ft,87
18340377,3 BHK Independent Builder Floor in Uttam Nagar,50.0,3.0,800.0,1.0,1.0,,0.0625,₹50.0,800 sq.ft,87
18224622,4 BHK Independent Builder Floor in Sector 24 Rohini,18800000.0,4.0,1450.0,1.0,,Sector 24,12965.51724137931,₹1.88 Cr,1450 sq.ft,87
18224738,3 BHK Independent Builder Floor in Sector 24 Rohini,11900000.0,3.0,1000.0,1.0,,Sector 24,11900.0,₹1.19 Cr,1000 sq.ft,87
18223076,3 BHK Independent Builder Floor in Rajpur,55.0,3.0,1000.0,1.0,1.0,,0.055,₹55.0,1000 sq.ft,87
18130982,1 BHK Independent Builder Floor in Maidan Garhi,22.0,1.0,450.0,1.0,,,0.04888888888888889,₹22.0,450 sq.ft,87
18081774,3 BHK Flat in Sector 5 Dwarka,28800000.0,3.0,1700.0,1.0,1.0,Sector 5,16941.176470588234,₹2.88 Cr,1700 sq.ft,87
18336751,3 BHK Flat in Vasant Kunj,45000000.0,3.0,1800.0,1.0,,,25000.0,₹4.5 Cr,1800 sq.ft,87
18217193,2 BHK Flat in Chhattarpur,50.0,2.0,800.0,1.0,,,0.0625,₹50.0,800 sq.ft,87
18409209,2 BHK Flat in Rajpur,49.5,2.0,680.0,1.0,,,0.07279411764705883,₹49.5,680 sq.ft,87
18102722,4 BHK Flat in Sector 5 Dwarka,38500000.0,4.0,2600.0,1.0,,Sector 5,14807.692307692309,₹3.85 Cr,2600 sq.ft,87
18378415,3 BHK Flat in Sector 22 Dwarka,27500000.0,3.0,1600.0,1.0,1.0,Sector 22,17187.5,₹2.75 Cr,1600 sq.ft,87
18440214,1 BHK Flat in Sector 23B Dwarka,54.0,1.0,450.0,1.0,1.0,Sector 23B,0.12,₹54.0,450 sq.ft,87
18144948,3 BHK Flat in Sector 22 Dwarka,28000000.0,3.0,1800.0,1.0,1.0,Sector 22,15555.555555555555,₹2.8 Cr,1800 sq.ft,87
18397709,2 BHK Flat in Rajpur,49.0,2.0,670.0,1.0,,,0.07313432835820896,₹49.0,670 sq.ft,87
18396169,2 BHK Flat in Rajpur,47.3,2.0,680.0,1.0,,,0.06955882352941176,₹47.3,680 sq.ft,87
18253708,4 BHK Flat in Sector 18 Dwarka,42500000.0,4.0,2400.0,1.0,1.0,Sector 18,17708.333333333332,₹4.25 Cr,2400 sq.ft,87
17816685,3 BHK Flat in Burari,46.51,3.0,900.0,1.0,,,0.051677777777777774,₹46.51,900 sq.ft,88
18215805,2 BHK Flat in Khanpur,30.0,2.0,650.0,1.0,,,0.046153846153846156,₹30.0,650 sq.ft,88
18305970,1 BHK Flat in Neb Sarai,30.0,1.0,500.0,1.0,,,0.06,₹30.0,500 sq.ft,88
16936697,4 BHK Independent Builder Floor in Greater Kailash,60000000.0,4.0,4500.0,1.0,1.0,,13333.333333333334,₹6.0 Cr,4500 sq.ft,88
18385551,3 BHK Flat in Sector 22 Dwarka,35000000.0,3.0,2000.0,1.0,1.0,Sector 22,17500.0,₹3.5 Cr,2000 sq.ft,88
18465497,3 BHK Flat in Sector 13 Rohini,24000000.0,3.0,1250.0,1.0,1.0,Sector 13,19200.0,₹2.4 Cr,1250 sq.ft,88
18465531,3 BHK Flat in Sector 13 Rohini,23500000.0,3.0,1250.0,1.0,1.0,Sector 13,18800.0,₹2.35 Cr,1250 sq.ft,88
18085389,3 BHK Independent Builder Floor in Rajpur Khurd Extension,90.0,3.0,1200.0,1.0,1.0,,0.075,₹90.0,1200 sq.ft,88
18378477,3 BHK Independent Builder Floor in Dwarka Mor,52.0,3.0,850.0,1.0,,,0.0611764705882353,₹52.0,850 sq.ft,88
18322548,3 BHK Flat in Sector 11 Dwarka,23400000.0,3.0,1600.0,1.0,,Sector 11,14625.0,₹2.34 Cr,1600 sq.ft,88
18315526,4 BHK Flat in Sector 11 Dwarka,38500000.0,4.0,2200.0,1.0,1.0,Sector 11,17500.0,₹3.85 Cr,2200 sq.ft,88
18168734,3 BHK Independent Builder Floor in Sector 25 Rohini,11200000.000000002,3.0,1100.0,1.0,1.0,Sector 25,10181.818181818184,₹1.12 Cr,1100 sq.ft,88
16669398,2 BHK Flat in Sector 9 Dwarka,22000000.0,2.0,1300.0,1.0,1.0,Sector 9,16923.076923076922,₹2.2 Cr,1300 sq.ft,88
18347505,3 BHK Flat in Sector 3 Dwarka,25000000.0,3.0,1900.0,1.0,1.0,Sector 3,13157.894736842105,₹2.5 Cr,1900 sq.ft,88
18101267,4 BHK Independent Builder Floor in Sector 8 Dwarka,33000000.0,4.0,2250.0,1.0,1.0,Sector 8,14666.666666666666,₹3.3 Cr,2250 sq.ft,88
9731678,3 BHK Independent Builder Floor in Chittaranjan Park,39500000.0,3.0,1450.0,1.0,1.0,,27241.379310344826,₹3.95 Cr,1450 sq.ft,88
17873738,3 BHK Independent Builder Floor in Shastri Nagar,13500000.0,3.0,990.0,1.0,1.0,,13636.363636363636,₹1.35 Cr,990 sq.ft,88
18323323,3 BHK Flat in Sector 22 Dwarka,29700000.000000004,3.0,1800.0,1.0,1.0,Sector 22,16500.000000000004,₹2.97 Cr,1800 sq.ft,88
18361354,3 BHK Independent Builder Floor in Dwarka Mor,66.0,3.0,900.0,1.0,,,0.07333333333333333,₹66.0,900 sq.ft,88
17456896,3 BHK Independent House in Sultanpuri,57.0,3.0,750.0,1.0,1.0,,0.076,₹57.0,750 sq.ft,88
18223133,3 BHK Flat in Rajpur,75.0,3.0,1000.0,1.0,1.0,,0.075,₹75.0,1000 sq.ft,88
18378236,3 BHK Independent Builder Floor in Dwarka Mor,52.0,3.0,810.0,1.0,1.0,,0.06419753086419754,₹52.0,810 sq.ft,88
18370407,3 BHK Flat in Sector 22 Dwarka,22100000.0,3.0,1600.0,1.0,1.0,Sector 22,13812.5,₹2.21 Cr,1600 sq.ft,88
18034866,2 BHK Flat in Bharat Vihar,45.0,2.0,630.0,1.0,,,0.07142857142857142,₹45.0,630 sq.ft,88
18193095,3 BHK Flat in Uttam Nagar,70.0,3.0,900.0,1.0,1.0,,0.07777777777777778,₹70.0,900 sq.ft,88
18299901,3 BHK Flat in Mahavir Enclave,85.0,3.0,1000.0,1.0,1.0,,0.085,₹85.0,1000 sq.ft,88
18448195,3 BHK Flat in Sector 6 Dwarka,26900000.0,3.0,1450.0,1.0,,Sector 6,18551.724137931036,₹2.69 Cr,1450 sq.ft,88
18005513,3 BHK Independent Builder Floor in Sector 22 Rohini,14500000.0,3.0,1250.0,1.0,1.0,Sector 22,11600.0,₹1.45 Cr,1250 sq.ft,88
18035556,4 BHK Flat in Sector 5 Dwarka,34700000.0,4.0,2400.0,1.0,,Sector 5,14458.333333333334,₹3.47 Cr,2400 sq.ft,88
17627590,3 BHK Flat in Sector 22 Dwarka,32000000.0,3.0,1800.0,1.0,1.0,Sector 22,17777.777777777777,₹3.2 Cr,1800 sq.ft,88
18018206,3 BHK Independent Builder Floor in Pitampura,34000000.0,3.0,1350.0,1.0,1.0,,25185.185185185186,₹3.4 Cr,1350 sq.ft,89
17987482,3 BHK Flat in Sector 23 Dwarka,27500000.0,3.0,1600.0,1.0,,Sector 23,17187.5,₹2.75 Cr,1600 sq.ft,89
18387733,2 BHK Flat in Burari,38.6,2.0,750.0,1.0,1.0,,0.05146666666666667,₹38.6,750 sq.ft,89
18361609,3 BHK Independent Builder Floor in Nawada,50.0,3.0,850.0,1.0,,,0.058823529411764705,₹50.0,850 sq.ft,89
17247817,3 BHK Independent Builder Floor in Sector 23 Rohini,12500000.0,3.0,1000.0,1.0,1.0,Sector 23,12500.0,₹1.25 Cr,1000 sq.ft,89
18017253,3 BHK Independent Builder Floor in Sector 8 Dwarka,28000000.0,3.0,1900.0,1.0,1.0,Sector 8,14736.842105263158,₹2.8 Cr,1900 sq.ft,89
18339333,2 BHK Independent Builder Floor in Rajpur Khurd Village,58.0,2.0,850.0,1.0,1.0,,0.06823529411764706,₹58.0,850 sq.ft,89
18340579,3 BHK Independent Builder Floor in Uttam Nagar,75.0,3.0,850.0,1.0,1.0,,0.08823529411764706,₹75.0,850 sq.ft,89
18308044,4 BHK Flat in Sector 7 Dwarka,32500000.0,4.0,2200.0,1.0,1.0,Sector 7,14772.727272727272,₹3.25 Cr,2200 sq.ft,89
18261425,3 BHK Independent Builder Floor in Greater Kailash,55000000.0,3.0,1620.0,1.0,,,33950.61728395062,₹5.5 Cr,1620 sq.ft,89
18223115,3 BHK Flat in Rajpur Khurd Extension,80.0,3.0,1200.0,1.0,1.0,,0.06666666666666667,₹80.0,1200 sq.ft,89
17918197,3 BHK Independent Builder Floor in Mahavir Enclave,89.0,3.0,1120.0,1.0,1.0,,0.07946428571428571,₹89.0,1120 sq.ft,89
13764909,3 BHK Independent Builder Floor in Tagore Garden Extension,23500000.0,3.0,1080.0,1.0,1.0,,21759.25925925926,₹2.35 Cr,1080 sq.ft,89
17977616,4 BHK Independent Builder Floor in Paschim Vihar,50000000.0,4.0,2700.0,1.0,1.0,,18518.51851851852,₹5.0 Cr,2700 sq.ft,89
18378193,3 BHK Flat in Sector 6 Dwarka,28100000.0,3.0,1800.0,1.0,1.0,Sector 6,15611.111111111111,₹2.81 Cr,1800 sq.ft,89
18182699,4 BHK Independent Builder Floor in Rohini Extension,24000000.0,4.0,2300.0,1.0,1.0,,10434.782608695652,₹2.4 Cr,2300 sq.ft,89
18267986,3 BHK Flat in Sector 12 Dwarka,28900000.0,3.0,1900.0,1.0,1.0,Sector 12,15210.526315789473,₹2.89 Cr,1900 sq.ft,89
18336672,4 BHK Independent Builder Floor in Rohini Sector 28,13000000.0,4.0,1500.0,1.0,1.0,Sector 28,8666.666666666666,₹1.3 Cr,1500 sq.ft,89
18242979,4 BHK Independent Builder Floor in Pitampura,57500000.0,4.0,2100.0,1.0,,,27380.95238095238,₹5.75 Cr,2100 sq.ft,89
18242943,4 BHK Independent Builder Floor in Pitampura,80000000.0,4.0,3500.0,1.0,,,22857.14285714286,₹8.0 Cr,3500 sq.ft,89
18243007,3 BHK Independent Builder Floor in Pitampura,50000000.0,3.0,2100.0,1.0,,,23809.52380952381,₹5.0 Cr,2100 sq.ft,89
18243192,3 BHK Independent Builder Floor in Pitampura,37500000.0,3.0,1700.0,1.0,,,22058.823529411766,₹3.75 Cr,1700 sq.ft,89
17978052,2 BHK Flat in Neb Sarai,55.0,2.0,800.0,1.0,,,0.06875,₹55.0,800 sq.ft,89
18349865,3 BHK Flat in Sector 22 Dwarka,22100000.0,3.0,1700.0,1.0,1.0,Sector 22,13000.0,₹2.21 Cr,1700 sq.ft,89
5637446,3 BHK Flat in Sector 22 Dwarka,32000000.0,3.0,2000.0,1.0,1.0,Sector 22,16000.0,₹3.2 Cr,2000 sq.ft,89
18043868,4 BHK Flat in Sector 4 Dwarka,38500000.0,4.0,1800.0,1.0,,Sector 4,21388.88888888889,₹3.85 Cr,1800 sq.ft,89
18347153,3 BHK Flat in Sector 2 Dwarka,32500000.0,3.0,2000.0,1.0,1.0,Sector 2,16250.0,₹3.25 Cr,2000 sq.ft,89
18396262,2 BHK Flat in Satbari,48.3,2.0,680.0,1.0,,,0.07102941176470588,₹48.3,680 sq.ft,89
18265022,3 BHK Flat in Sector 22 Dwarka,27500000.0,3.0,1800.0,1.0,1.0,Sector 22,15277.777777777777,₹2.75 Cr,1800 sq.ft,89
18016687,3 BHK Flat in Razapur Khurd,45.35,3.0,800.0,1.0,1.0,,0.0566875,₹45.35,800 sq.ft,89
18152386,3 BHK Independent Builder Floor in Paschim Vihar,34100000.0,3.0,1800.0,1.0,1.0,,18944.444444444445,₹3.41 Cr,1800 sq.ft,90
18253246,3 BHK Flat in Sector 10 Dwarka,28500000.0,3.0,1800.0,1.0,1.0,Sector 10,15833.333333333334,₹2.85 Cr,1800 sq.ft,90
18035847,3 BHK Independent Builder Floor in Sector 8 Dwarka,35000000.0,3.0,1890.0,1.0,,Sector 8,18518.51851851852,₹3.5 Cr,1890 sq.ft,90
18118433,4 BHK Independent Builder Floor in Sector 19 Dwarka,37500000.0,4.0,1890.0,1.0,1.0,Sector 19,19841.26984126984,₹3.75 Cr,1890 sq.ft,90
18129355,3 BHK Flat in Karampura,35000000.0,3.0,1776.0,1.0,,,19707.207207207208,₹3.5 Cr,1776 sq.ft,90
18033386,4 BHK Independent Builder Floor in Sector 8 Dwarka,28000000.0,4.0,2250.0,1.0,,Sector 8,12444.444444444445,₹2.8 Cr,2250 sq.ft,90
18033626,4 BHK Independent Builder Floor in Sector 8 Dwarka,27500000.0,4.0,2250.0,1.0,,Sector 8,12222.222222222223,₹2.75 Cr,2250 sq.ft,90
17998963,3 BHK Flat in Sector 22 Dwarka,22100000.0,3.0,1800.0,1.0,1.0,Sector 22,12277.777777777777,₹2.21 Cr,1800 sq.ft,90
18251738,Residential Plot in Rohini Sector 28,27000000.0,,120.0,,,Sector 28,225000.0,₹2.7 Cr,120 sq.m,90
18007641,3 BHK Flat in Sector 2 Dwarka,32000000.0,3.0,1611.0,1.0,,Sector 2,19863.438857852267,₹3.2 Cr,1611 sq.ft,90
18130086,3 BHK Flat in Rajpur Khurd Extension,98.0,3.0,1350.0,1.0,,,0.0725925925925926,₹98.0,1350 sq.ft,90
18447566,2 BHK Independent Builder Floor in Sant Nagar,94.0,2.0,850.0,1.0,,,0.11058823529411765,₹94.0,850 sq.ft,90
18447634,2 BHK Independent Builder Floor in Sant Nagar,85.0,2.0,850.0,1.0,,,0.1,₹85.0,850 sq.ft,90
18152844,3 BHK Independent Builder Floor in Paschim Vihar,19500000.0,3.0,1000.0,1.0,,,19500.0,₹1.95 Cr,1000 sq.ft,90
18183890,3 BHK Independent Builder Floor in Anand Vihar,35000000.0,3.0,1620.0,1.0,,,21604.938271604937,₹3.5 Cr,1620 sq.ft,90
18223100,3 BHK Independent Builder Floor in Rajpur,80.0,3.0,1100.0,1.0,1.0,,0.07272727272727272,₹80.0,1100 sq.ft,90
18432304,3 BHK Flat in Dwarka Mor,52.5,3.0,810.0,1.0,,,0.06481481481481481,₹52.5,810 sq.ft,90
18033649,3 BHK Flat in Vasant Kunj,14200000.0,3.0,1300.0,1.0,,,10923.076923076924,₹1.42 Cr,1300 sq.ft,90
18266882,3 BHK Flat in Vasant Kunj,14300000.0,3.0,1300.0,1.0,1.0,,11000.0,₹1.43 Cr,1300 sq.ft,90
18266938,3 BHK Flat in Vasant Kunj,14500000.0,3.0,1300.0,1.0,1.0,,11153.846153846154,₹1.45 Cr,1300 sq.ft,90
17966850,4 BHK Flat in Sector 5 Dwarka,38500000.0,4.0,2400.0,1.0,,Sector 5,16041.666666666666,₹3.85 Cr,2400 sq.ft,90
18147217,3 BHK Flat in Sector 22 Dwarka,28000000.0,3.0,1800.0,1.0,,Sector 22,15555.555555555555,₹2.8 Cr,1800 sq.ft,90
18002727,3 BHK Independent Builder Floor in Ashok Vihar,35600000.0,3.0,1800.0,1.0,1.0,,19777.777777777777,₹3.56 Cr,1800 sq.ft,90
18005473,3 BHK Independent Builder Floor in Sector 22 Rohini,13500000.0,3.0,1250.0,1.0,1.0,Sector 22,10800.0,₹1.35 Cr,1250 sq.ft,90
18083593,3 BHK Flat in Sector 9 Dwarka,24800000.0,3.0,1700.0,1.0,,Sector 9,14588.235294117647,₹2.48 Cr,1700 sq.ft,90
18273648,3 BHK Flat in Sector 23 Dwarka,27500000.0,3.0,1850.0,1.0,1.0,Sector 23,14864.864864864865,₹2.75 Cr,1850 sq.ft,90
18266532,3 BHK Independent Builder Floor in Shakur Basti,32500000.0,3.0,1800.0,1.0,1.0,,18055.555555555555,₹3.25 Cr,1800 sq.ft,90
18358088,4 BHK Independent Builder Floor in Pitampura,72500000.0,4.0,2400.0,1.0,1.0,,30208.333333333332,₹7.25 Cr,2400 sq.ft,90
18122014,3 BHK Independent Builder Floor in Uttam Nagar,74.0,3.0,810.0,1.0,1.0,,0.09135802469135802,₹74.0,810 sq.ft,90
18274936,3 BHK Flat in Sector 11 Dwarka,19500000.0,3.0,1500.0,1.0,,Sector 11,13000.0,₹1.95 Cr,1500 sq.ft,90
18007741,4 BHK Flat in Sector 9 Dwarka,36500000.0,4.0,2000.0,1.0,,Sector 9,18250.0,₹3.65 Cr,2000 sq.ft,91
18395687,4 BHK Duplex in Surajmal Vihar,70000000.0,4.0,1368.0,1.0,,,51169.59064327485,₹7.0 Cr,1368 sq.ft,91
18132851,2 BHK Independent Builder Floor in Paschim Vihar,14000000.0,2.0,950.0,1.0,1.0,,14736.842105263158,₹1.4 Cr,950 sq.ft,91
18188179,3 BHK Independent Builder Floor in Paschim Vihar,26000000.0,3.0,1350.0,1.0,1.0,,19259.25925925926,₹2.6 Cr,1350 sq.ft,91
18160335,3 BHK Independent Builder Floor in Sector 22 Rohini,12500000.0,3.0,1100.0,1.0,1.0,Sector 22,11363.636363636364,₹1.25 Cr,1100 sq.ft,91
18392809,3 BHK Flat in Sector 23 Dwarka,25500000.0,3.0,1800.0,1.0,1.0,Sector 23,14166.666666666666,₹2.55 Cr,1800 sq.ft,91
18024709,3 BHK Flat in Burari,45.51,3.0,900.0,1.0,,,0.05056666666666666,₹45.51,900 sq.ft,91
18457996,3 BHK Independent Builder Floor in Pitampura,95.0,3.0,900.0,1.0,1.0,,0.10555555555555556,₹95.0,900 sq.ft,91
18395723,3 BHK Independent Builder Floor in Sector 17 Rohini,17500000.0,3.0,1250.0,1.0,1.0,Sector 17,14000.0,₹1.75 Cr,1250 sq.ft,91
18015499,3 BHK Independent Builder Floor in Sector 15 Dwarka,67.0,3.0,900.0,1.0,1.0,Sector 15,0.07444444444444444,₹67.0,900 sq.ft,91
18254385,2 BHK Independent Builder Floor in Chhattarpur,55.0,2.0,800.0,1.0,1.0,,0.06875,₹55.0,800 sq.ft,91
18309132,3 BHK Flat in Sector 23 Dwarka,25700000.0,3.0,1700.0,1.0,1.0,Sector 23,15117.64705882353,₹2.57 Cr,1700 sq.ft,91
18294184,2 BHK Flat in Sector 15 Dwarka,39.0,2.0,650.0,1.0,1.0,Sector 15,0.06,₹39.0,650 sq.ft,91
18282615,3 BHK Flat in Sector 22 Dwarka,32500000.0,3.0,2200.0,1.0,1.0,Sector 22,14772.727272727272,₹3.25 Cr,2200 sq.ft,91
18193850,3 BHK Independent Builder Floor in Uttam Nagar,68.0,3.0,810.0,1.0,1.0,,0.08395061728395062,₹68.0,810 sq.ft,91
18443081,2 BHK Flat in Vikaspuri,94.0,2.0,970.0,1.0,,,0.09690721649484536,₹94.0,970 sq.ft,91
18284674,3 BHK Independent Builder Floor in Punjabi Bagh,36500000.0,3.0,1800.0,1.0,1.0,,20277.777777777777,₹3.65 Cr,1800 sq.ft,91
18137958,3 BHK Flat in Sector 12 Dwarka,32500000.0,3.0,1800.0,1.0,,Sector 12,18055.555555555555,₹3.25 Cr,1800 sq.ft,91
18223021,3 BHK Independent Builder Floor in Rajpur,75.0,3.0,1000.0,1.0,1.0,,0.075,₹75.0,1000 sq.ft,91
18183817,2 BHK Flat in Razapur Khurd,32.0,2.0,600.0,1.0,,,0.05333333333333334,₹32.0,600 sq.ft,91
18093022,3 BHK Flat in Sector 22 Dwarka,32000000.0,3.0,1800.0,1.0,1.0,Sector 22,17777.777777777777,₹3.2 Cr,1800 sq.ft,91
18437976,2 BHK Flat in Rajpur,60.0,2.0,800.0,1.0,,,0.075,₹60.0,800 sq.ft,91
18218572,3 BHK Flat in Khanpur,55.0,3.0,1000.0,1.0,,,0.055,₹55.0,1000 sq.ft,91
18207788,1 BHK Flat in Sector 23B Dwarka,56.5,1.0,450.0,1.0,1.0,Sector 23B,0.12555555555555556,₹56.5,450 sq.ft,91
18104596,2 BHK Independent Builder Floor in Dwarka Mor,35.5,2.0,675.0,1.0,1.0,,0.052592592592592594,₹35.5,675 sq.ft,91
18370214,2 BHK Flat in Dwarka Mor,37.0,2.0,600.0,1.0,,,0.06166666666666667,₹37.0,600 sq.ft,91
18175141,3 BHK Flat in Uttam Nagar,80.0,3.0,1000.0,1.0,1.0,,0.08,₹80.0,1000 sq.ft,91
17962334,3 BHK Flat in Sector 9 Dwarka,32000000.0,3.0,1700.0,1.0,,Sector 9,18823.529411764706,₹3.2 Cr,1700 sq.ft,91
18078456,3 BHK Flat in Chhattarpur,85.0,3.0,1200.0,1.0,1.0,,0.07083333333333333,₹85.0,1200 sq.ft,91
18370295,3 BHK Flat in Dwarka Mor,58.0,3.0,900.0,1.0,,,0.06444444444444444,₹58.0,900 sq.ft,91
17462209,4 BHK Independent Builder Floor in Kirti Nagar,54100000.0,4.0,2700.0,,,,20037.037037037036,₹5.41 Cr,2700 sq.ft,92
18167937,3 BHK Flat in Chhattarpur,98.0,3.0,1400.0,1.0,,,0.07,₹98.0,1400 sq.ft,92
18038820,3 BHK Independent Builder Floor in Sector 6 Rohini,90.0,3.0,850.0,1.0,,Sector 6,0.10588235294117647,₹90.0,850 sq.ft,92
18079001,4 BHK Flat in Sector 18 Dwarka,37500000.0,4.0,2200.0,1.0,1.0,Sector 18,17045.454545454544,₹3.75 Cr,2200 sq.ft,92
18304878,3 BHK Independent Builder Floor in Vikaspuri,17000000.0,3.0,1125.0,1.0,1.0,,15111.111111111111,₹1.7 Cr,1125 sq.ft,92
17935354,3 BHK Independent Builder Floor in Paschim Vihar,37500000.0,3.0,1800.0,1.0,,,20833.333333333332,₹3.75 Cr,1800 sq.ft,92
17935742,2 BHK Flat in Paschim Vihar,11000000.0,2.0,850.0,1.0,1.0,,12941.176470588236,₹1.1 Cr,850 sq.ft,92
17935868,3 BHK Independent Builder Floor in Paschim Vihar,20000000.0,3.0,1128.0,1.0,1.0,,17730.49645390071,₹2.0 Cr,1128 sq.ft,92
18044401,3 BHK Flat in Rajpur Khurd Extension,98.0,3.0,1350.0,1.0,,,0.0725925925925926,₹98.0,1350 sq.ft,92
18005322,4 BHK Independent Builder Floor in Sector 24 Rohini,17500000.0,4.0,1500.0,1.0,1.0,Sector 24,11666.666666666666,₹1.75 Cr,1500 sq.ft,92
18005343,4 BHK Independent Builder Floor in Sector 24 Rohini,17500000.0,4.0,1500.0,1.0,1.0,Sector 24,11666.666666666666,₹1.75 Cr,1500 sq.ft,92
18359263,3 BHK Flat in Nawada,58.0,3.0,900.0,1.0,1.0,,0.06444444444444444,₹58.0,900 sq.ft,92
17965442,1 BHK Flat in Sector 18 Dwarka,97.0,1.0,600.0,1.0,,Sector 18,0.16166666666666665,₹97.0,600 sq.ft,92
17675564,Residential Plot in Alipur Village,14900000.0,,2700.0,,,,5518.518518518518,₹1.49 Cr,2700 sq.ft,92
18207041,3 BHK Flat in Sector 15 Dwarka,64.0,3.0,900.0,1.0,1.0,Sector 15,0.07111111111111111,₹64.0,900 sq.ft,92
18146549,3 BHK Flat in Sector 22 Dwarka,28100000.0,3.0,1900.0,1.0,,Sector 22,14789.473684210527,₹2.81 Cr,1900 sq.ft,92
18078855,2 BHK Flat in Sector 9 Dwarka,21000000.0,2.0,1300.0,1.0,1.0,Sector 9,16153.846153846154,₹2.1 Cr,1300 sq.ft,92
18007259,4 BHK Flat in Sector 9 Dwarka,36500000.0,4.0,2000.0,1.0,,Sector 9,18250.0,₹3.65 Cr,2000 sq.ft,92
18463972,3 BHK Independent Builder Floor in South Extension I,43000000.0,3.0,1800.0,1.0,1.0,,23888.88888888889,₹4.3 Cr,1800 sq.ft,92
18309198,2 BHK Flat in Chhattarpur,56.0,2.0,810.0,1.0,1.0,,0.0691358024691358,₹56.0,810 sq.ft,92
18408306,3 BHK Independent Builder Floor in Sector 25 Rohini,11000000.0,3.0,1000.0,1.0,1.0,Sector 25,11000.0,₹1.1 Cr,1000 sq.ft,92
18037233,2 BHK Independent Builder Floor in Sector 8 Dwarka,95.0,2.0,650.0,1.0,1.0,Sector 8,0.14615384615384616,₹95.0,650 sq.ft,92
18174845,2 BHK Flat in Dwarka Mor,40.0,2.0,600.0,1.0,1.0,,0.06666666666666667,₹40.0,600 sq.ft,92
18024674,2 BHK Flat in Burari,36.51,2.0,700.0,1.0,,,0.05215714285714285,₹36.51,700 sq.ft,92
18026257,4 BHK Flat in Burari,75.11,4.0,1350.0,1.0,,,0.05563703703703703,₹75.11,1350 sq.ft,92
18024258,3 BHK Flat in Burari,65.51,3.0,1000.0,1.0,,,0.06551,₹65.51,1000 sq.ft,92
18024703,3 BHK Flat in Burari,63.75,3.0,1200.0,1.0,,,0.053125,₹63.75,1200 sq.ft,92
18324711,3 BHK Independent Builder Floor in Jangpura,42500000.0,3.0,2300.0,1.0,1.0,,18478.260869565216,₹4.25 Cr,2300 sq.ft,92
17776524,2 BHK Independent Builder Floor in Shastri Nagar,45.0,2.0,450.0,1.0,,,0.1,₹45.0,450 sq.ft,92
17594470,2 BHK Independent Builder Floor in Dwarka Mor,24.0,2.0,550.0,1.0,1.0,,0.04363636363636364,₹24.0,550 sq.ft,92
18293738,2 BHK Flat in Sector 15 Dwarka,38.0,2.0,650.0,1.0,1.0,Sector 15,0.05846153846153846,₹38.0,650 sq.ft,93
17705316,6 BHK Independent Builder Floor in Mukherjee Nagar,15000000.0,6.0,2000.0,1.0,,,7500.0,₹1.5 Cr,2000 sq.ft,93
18234833,3 BHK Flat in Rajpur,75.0,3.0,1000.0,1.0,1.0,,0.075,₹75.0,1000 sq.ft,93
18230053,4 BHK Independent Builder Floor in Rohini Sector 28,13500000.0,4.0,1450.0,1.0,1.0,Sector 28,9310.344827586207,₹1.35 Cr,1450 sq.ft,93
18231236,4 BHK Independent Builder Floor in Rohini Sector 28,13500000.0,4.0,1400.0,1.0,1.0,Sector 28,9642.857142857143,₹1.35 Cr,1400 sq.ft,93
18230049,4 BHK Independent Builder Floor in Rohini Sector 28,14500000.0,4.0,1450.0,1.0,1.0,Sector 28,10000.0,₹1.45 Cr,1450 sq.ft,93
18231246,4 BHK Independent Builder Floor in Rohini Sector 28,13000000.0,4.0,1400.0,1.0,1.0,Sector 28,9285.714285714286,₹1.3 Cr,1400 sq.ft,93
18335581,3 BHK Independent Builder Floor in Rohini Sector 28,95.0,3.0,950.0,1.0,,Sector 28,0.1,₹95.0,950 sq.ft,93
18193999,3 BHK Independent Builder Floor in Uttam Nagar,66.5,3.0,810.0,1.0,1.0,,0.08209876543209876,₹66.5,810 sq.ft,93
18032532,2 BHK Independent Builder Floor in Vikaspuri,11500000.0,2.0,850.0,1.0,1.0,,13529.411764705883,₹1.15 Cr,850 sq.ft,93
